created_in_catalog,id,rating,company_id,company_name,company_code,region,city,street,housenumber,answer_response_time
2023-12-28,254183161,5.0,1235441,ЭТМ,6,Воронежская область,село Айдарово,улица Промышленная,1/11,880965.1471
2023-12-28,253840039,5.0,1099088,ЭТМ,ETM58100,Кировская область,Киров,Производственная,35,145.018174
2023-12-28,277836177,5.0,,,,,,,,
2023-12-28,254183200,5.0,1099031,ЭТМ,ETM5130,Свердловская область,Екатеринбург,Посадская,26,961040.32673
2023-12-28,253809365,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,1892.051903
2023-12-28,253809366,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,1945.672255
2023-12-28,253809367,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,2107.607255
2023-12-28,253781803,5.0,1099153,ЭТМ,ETM11150,Челябинская область,Челябинск,Троицкий тракт,62Ф,341.366854
2023-12-28,253782233,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,301.310682
2023-12-28,254206357,5.0,1099152,ЭТМ,ETM11130,Челябинская область,Челябинск,Ильменская,2,869893.643444
2023-12-28,254183190,5.0,1099079,ЭТМ,ETM160100,Челябинская область,Златоуст,Парковый проезд,9,787887.973074
2023-12-28,254200099,5.0,1099079,ЭТМ,ETM160100,Челябинская область,Златоуст,Парковый проезд,9,777454.465713
2023-12-28,253766415,5.0,1099037,ЭТМ,ETM19110,Пермский край,Пермь,Героев Хасана,100,
2023-12-28,254183163,5.0,1235448,ЭТМ,14,Курганская область,Курган,Омская,131 ст1,745412.362332
2023-12-28,277836181,3.0,,,,,,,,
2023-12-28,254200087,2.0,1235481,ЭТМ,47,Ярославская область,Ярославль,проспект Октября,89/1,872688.635884
2023-12-28,253719104,5.0,1099087,ЭТМ,ETM76100,Кемеровская область,Кемерово,Юрия Двужильного,5,8005.514641
2023-12-28,253719153,5.0,1099095,ЭТМ,ETM61100,Челябинская область,Магнитогорск,Вокзальная,2/2,7983.600436
2023-12-28,254183171,3.0,1099133,ЭТМ,ETM62100,Ставропольский край,Ставрополь,Доваторцев,60,879934.942262
2023-12-27,254009684,5.0,1099014,ЭТМ,ETM25150,Ростовская область,Новочеркасск,Богдана Хмельницкого,49/13,871.485934
2023-12-27,253701958,5.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,37488.305671
2023-12-27,253701956,5.0,1099037,ЭТМ,ETM19110,Пермский край,Пермь,Героев Хасана,100,37507.638221
2023-12-27,253701957,5.0,1099039,ЭТМ,ETM19140,Пермский край,Пермь,Николая Островского,60,37534.163186
2023-12-27,253810805,5.0,1235477,ЭТМ,43,Тамбовская область,Тамбов,бульвар Строителей,8а,1956.504224
2023-12-27,254009641,3.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,1745.891908
2023-12-27,254019106,4.0,1235461,ЭТМ,27,Краснодарский край,Новороссийск,улица Кутузовская,117,1397.194354
2023-12-27,254019109,4.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,1728.89532
2023-12-27,254019099,5.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,1534.933234
2023-12-27,253810833,5.0,1235452,ЭТМ,18,Москва,Москва,Выборгская,16 ст1,2016.486462
2023-12-27,253810885,5.0,1099092,ЭТМ,ETM4140,Санкт-Петербург,Санкт-Петербург,Ленинский проспект,140 лит Е,2053.789954
2023-12-27,253754077,5.0,1235476,ЭТМ,42,Самарская область,Сызрань,Декабристов,38,2585.544708
2023-12-27,253741712,5.0,1099130,ЭТМ,ETM37100,Саратовская область,Саратов,Университетская,1,360.205383
2023-12-27,253692375,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,47990.613622
2023-12-27,253692599,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,47827.003865
2023-12-27,253741713,5.0,1099130,ЭТМ,ETM37100,Саратовская область,Саратов,Университетская,1,453.152034
2023-12-27,253741703,5.0,1235476,ЭТМ,42,Самарская область,Сызрань,Декабристов,38,534.594694
2023-12-27,253692276,5.0,1099028,ЭТМ,ETM5140,Свердловская область,Екатеринбург,Базовый переулок,47,48320.765256
2023-12-27,277836187,5.0,,,,,,,,
2023-12-27,277836188,5.0,,,,,,,,
2023-12-27,253662144,5.0,1235448,ЭТМ,14,Курганская область,Курган,Омская,131 ст1,52034.297317
2023-12-27,253741741,5.0,1099016,ЭТМ,ETM4240,Санкт-Петербург,Санкт-Петербург,Ленинский проспект,90,574.338079
2023-12-27,254009646,5.0,1235448,ЭТМ,14,Курганская область,Курган,Омская,131 ст1,993.074583
2023-12-27,253627855,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,218.397945
2023-12-27,253595887,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,139.133997
2023-12-27,277836182,5.0,,,,,,,,
2023-12-27,254019149,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,1585.566936
2023-12-27,254019135,1.0,1235445,ЭТМ,11,Краснодарский край,Краснодар,Московская,69/9,2126.773273
2023-12-27,253543612,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,1321.284218
2023-12-27,254019142,5.0,1099084,ЭТМ,ETM21111,Татарстан,Казань,улица Бухарская,89,2405.498711
2023-12-27,253542558,1.0,1099012,ЭТМ,ETM105,Республика Карелия,Петрозаводск,Мелентьевой,50а,6856.059858
2023-12-27,277836184,5.0,,,,,,,,
2023-12-27,254009651,5.0,1099150,ЭТМ,ETM33120,Тюменская область,Тюмень,Пермякова,1Б,1059.227829
2023-12-27,277836183,5.0,,,,,,,,
2023-12-27,277836227,5.0,,,,,,,,
2023-12-27,253423368,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,323.601453
2023-12-27,254009658,5.0,1099087,ЭТМ,ETM76100,Кемеровская область,Кемерово,Юрия Двужильного,5,
2023-12-27,277836185,5.0,,,,,,,,
2023-12-27,253418132,5.0,1235463,ЭТМ,29,Оренбургская область,Оренбург,улица Монтажников,13,5033.086623
2023-12-27,253418159,4.0,1099150,ЭТМ,ETM33120,Тюменская область,Тюмень,Пермякова,1Б,4957.709247
2023-12-27,277836186,5.0,,,,,,,,
2023-12-27,253696256,4.0,1099134,ЭТМ,ETM1321,Республика Башкортостан,Стерлитамак,Вокзальная,9а лит Е,1271810.470666
2023-12-27,277836189,5.0,,,,,,,,
2023-12-26,253810814,4.0,1235468,ЭТМ,34,Ростовская область,Ростов-на-Дону,Вересаева,103в стр,2106.041581
2023-12-26,253543470,5.0,1099145,ЭТМ,ETM4320,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,158к4ст1,1434.498728
2023-12-26,253810917,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,68613.653286
2023-12-26,253397801,5.0,1099028,ЭТМ,ETM5140,Свердловская область,Екатеринбург,Базовый переулок,47,45325.076547
2023-12-26,253397807,5.0,1099151,ЭТМ,ETM33100,Тюменская область,Тюмень,Ветеранов Труда,40 ст1,44591.447506
2023-12-26,253810816,5.0,1235468,ЭТМ,34,Ростовская область,Ростов-на-Дону,Вересаева,103в стр,2385.634417
2023-12-26,277836190,5.0,,,,,,,,
2023-12-26,253810918,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,68613.435866
2023-12-26,253333405,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,1787.236462
2023-12-26,253810873,5.0,1099112,ЭТМ,ETM147100,Тюменская область,Тобольск,9-й микрорайон,25А,2505.699179
2023-12-26,253415745,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,8981.580832
2023-12-26,277836193,5.0,,,,,,,,
2023-12-26,253830204,5.0,1099020,ЭТМ,ETM4290,Ленинградская область,Мурино,бульвар Менделеева,11 к4,804.824418
2023-12-26,277836192,5.0,,,,,,,,
2023-12-26,253272174,5.0,1099093,ЭТМ,ETM4210,Санкт-Петербург,Санкт-Петербург,Савушкина,121 к1,1330.377097
2023-12-26,253267193,5.0,1099137,ЭТМ,ETM22100,Республика Коми,Сыктывкар,улица Пушкина,63,2984.012042
2023-12-26,253693916,1.0,,,,,,,,2285642.984464
2023-12-26,253243994,5.0,1099149,ЭТМ,ETM33110,Тюменская область,Тюмень,Московский тракт,127,2075.682324
2023-12-26,253240841,5.0,1099030,ЭТМ,ETM5120,Свердловская область,Екатеринбург,Фронтовых Бригад,14г,5782.39605
2023-12-26,253240842,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,5864.382389
2023-12-26,253810811,5.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,2645.515859
2023-12-26,253227381,5.0,2649738,ЭТМ,ETM15110.1,Нижегородская область,Нижний Новгород,улица Ларина,28,26726.606842
2023-12-26,253224445,5.0,1293871,ЭТМ,49,Республика Башкортостан,Уфа,улица Минигали Губайдуллина,14/1 (или 2/1),30774.331761
2023-12-26,253810869,5.0,1099119,ЭТМ,ETM100,Санкт-Петербург,Санкт-Петербург,улица Заозёрная,14В,2697.708787
2023-12-25,253543513,4.0,1099011,ЭТМ,ETM101,Новгородская область,Великий Новгород,Нехинская,59,1549.70851
2023-12-25,253484852,5.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,1338.882568
2023-12-25,253285086,5.0,1235462,ЭТМ,28,Орловская область,Орел,Автовокзальная,56,405.604019
2023-12-25,253543463,5.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,1679.493112
2023-12-25,253218458,5.0,1099152,ЭТМ,ETM11130,Челябинская область,Челябинск,Ильменская,2,41994.811235
2023-12-25,277836191,5.0,,,,,,,,
2023-12-25,253285169,4.0,1099017,ЭТМ,ETM4250,Санкт-Петербург,Санкт-Петербург,проспект Большевиков,25,67338.880077
2023-12-25,253285124,5.0,1099069,ЭТМ,ETM25110,Ростовская область,Ростов-на-Дону,Нансена,85 лит O,299.002609
2023-12-25,253543511,5.0,1099021,ЭТМ,ETM4300,Санкт-Петербург,Санкт-Петербург,проспект Металлистов,116 лит А,1791.906836
2023-12-25,253303502,5.0,1099102,ЭТМ,ETM1361,Волгоградская область,Волжский,Карбышева,47а/2,701.514071
2023-12-25,253484887,5.0,1099116,ЭТМ,ETM21130,Татарстан,посёлок Новониколаевский,Искры,20,1448.104589
2023-12-25,253543464,5.0,1235450,ЭТМ,16,Липецкая область,Липецк,улица Балмочных,17,1898.054278
2023-12-25,253214767,5.0,2649738,ЭТМ,ETM15110.1,Нижегородская область,Нижний Новгород,улица Ларина,28,44935.854607
2023-12-25,253214768,5.0,2649738,ЭТМ,ETM15110.1,Нижегородская область,Нижний Новгород,улица Ларина,28,45035.367007
2023-12-25,253543485,5.0,1099125,ЭТМ,ETM15110,Нижегородская область,Нижний Новгород,проспект Гагарина,31Г,2046.003259
